x,y,Street Address,Postcode,Charge Type
335251,731741,Fulton Road,DD2 4SW,Free
336199,732202,Kingsway West,DD2 4TD,Free
334836,730335,MAIN STREET,DD2 5AB,Free
333922,730699,Invergowie,DD2 5EG,Free
334511,731003,Kingsbury West,DD2 5JT,Surcharging
334833,734219,Birkhill Auto Point,DD2 5RG,Free
339773,733477,BEAULY AVENUE,DD3 0DP,Free
339218,733495,Haldane Avenue,DD3 0JL,Surcharging
339467,733313,Derwent Avenue,DD3 0SZ,Free
339467,733313,Derwent Avenue,DD3 0SZ,Free
338573,731232,Gardner Street,DD3 6DR,Surcharging
338795,731801,Strathmore Avenue,DD3 6SN,Surcharging
338795,731801,Strathmore Avenue,DD3 6SN,Free
340282,730783,Hilltown,DD3 7AA,Free
340264,730811,Hilltown,DD3 7AB,Free
340104,731125,HILLTOWN,DD3 7AF,Surcharging
339991,731350,HILLTOWN,DD3 7AQ,Free
339991,731350,Hilltown,DD3 7AQ,Free
340163,730949,Hilltown,DD3 7BG,Free
340507,731312,ALEXANDER STREET,DD3 7DA,Surcharging
340554,731468,DENS ROAD,DD3 7JD,Surcharging
340762,731515,Dundonald Street,DD3 7PZ,Surcharging
340746,731814,Court Street,DD3 7QT,Free
339991,731458,A MAINS ROAD,DD3 7RH,Free
339952,731510,Strathmartine Road,DD3 7RL,Free
339912,731564,a Strathmartine Road,DD3 7RW,Free
339700,731810,STRATHMARTINE ROAD,DD3 7SE,Free
340533,732103,Clepington Road,DD3 7SW,Free
340011,732112,Provost Road,DD3 8AG,Free
339782,732182,CLEPINGTON ROAD,DD3 8BD,Free
339813,732142,CLEPINGTON ROAD,DD3 8BG,Free
339444,732188,Clepington Road,DD3 8DY,Free
339140,733007,STRATHMARTINE ROAD,DD3 8NS,Free
339140,733007,STRATHMARTINE ROAD,DD3 8NS,Free
338970,732739,KINGSWAY,DD3 8QB,Free
338125,733346,PERTH ROAD,DD3 8RE,Free
338125,733346,MACALPINE ROAD,DD3 8RE,Free
338260,733278,Camperdown Road,DD3 8RF,Free
338607,733639,TEVIOTDALE AVENUE,DD3 9AX,Free
338563,734019,Cox Street,DD3 9HA,Surcharging
337940,733880,St Giles Terrace,DD3 9JQ,Free
337930,734080,St. Boswells Terrace,DD3 9PU,Free
343616,733436,two Convenience Store,DD4 0HU,Free
343219,733772,The Hawthorns,DD4 0XS,Surcharging
341151,731096,Arbroath Road,DD4 6EP,Free
341440,731057,Baffin Street,DD4 6HB,Free
341126,731275,Albert Street,DD4 6PB,Free
341147,731418,ALBERT STREET,DD4 6PR,Free
341147,731418,Albert Street,DD4 6PR,Free
341147,731418,Albert Street,DD4 6PR,Free
341187,731571,Albert Street,DD4 6QA,Free
343264,731148,CRAIGIE AVENUE,DD4 7NN,Surcharging
342849,731654,Arbroath Road,DD4 7PU,Free
342963,731653,Arbroath Road,DD4 7PY,Free
343093,731795,Milton of Craigie,DD4 7RX,Free
343093,731795,Milton of Craigie,DD4 7RX,Free
343093,731795,Milton of Craigie,DD4 7RX,Free
343288,731951,Douglasfield Leisure Park,DD4 7SN,Free
343288,731951,Douglasfield Leisure Park,DD4 7SN,Free
343622,731895,Huntly Square,DD4 7SX,Free
341735,732831,AFTON WAY,DD4 8BR,Free
341735,732831,AFTON WAY,DD4 8BR,Free
342191,732590,Glenconnor Drive,DD4 8BU,Free
342066,732317,PITKERRO,DD4 8EB,Surcharging
342066,732317,Pitkerro Road,DD4 8EB,Free
342884,732550,HAPPYHILLOCK ROAD,DD4 8LS,Surcharging
343683,732362,BALLINDEAN ROAD,DD4 8NU,Free
344305,732455,BALMORAL TERRACE,DD4 8SJ,Surcharging
344612,732238,BALUNIEFIELD ROAD,DD4 8TU,Surcharging
344612,732238,Baluniefield Road,DD4 8TU,Surcharging
345090,733261,Baldovie Road,DD4 8UG,Free
340406,732412,Graham Street,DD4 9AH,Free
341500,732592,FORFAR ROAD,DD4 9BS,Free
341539,733380,Forfar Road,DD4 9BT,Surcharging
342197,733396,Fintry Road,DD4 9EZ,Free
342197,733396,FINTRY ROAD,DD4 9EZ,Free
342320,733511,Fintry Road,DD4 9JB,Free
342320,733511,Fintry Road,DD4 9JB,Free
342320,733511,Fintry Road,DD4 9JB,Free
342320,733511,Fintry Road,DD4 9JB,Free
341890,733675,st Shop to Shop,DD4 9PB,Free
341523,733255,"Unit , Hebrides Drive",DD4 9SB,Surcharging
345616,731666,Claypotts Road,DD5 1BS,Free
346084,730920,BROOK STREET; BROUGHTY FERRY,DD5 1DT,Free
346084,730920,Brook Street,DD5 1DT,Free
346382,730870,BROOK STREET,DD5 2AF,Free
346382,730870,BROOK STREET,DD5 2AF,Free
346203,730919,BROOK STREET,DD5 2AG,Free
346203,730919,Brook Street Broughty Ferry,DD5 2AG,Free
346352,730848,BROOK STREET,DD5 2AP,Free
346352,730848,BROOK STREET,DD5 2AP,Free
346352,730848,BROOK STREET,DD5 2AP,Free
346362,730682,Kings Street,DD5 2BA,Free
347243,731680,Unit Campfield Square,DD5 2PU,Free
347243,731680,Nursery Road,DD5 2PU,Surcharging
347761,731410,A DALHOUSIE ROAD,DD5 2SQ,Free
347558,732701,Lawers Drive,DD5 3TZ,Free
349711,732502,High Street,DD5 4AA,Free
348702,731866,Mortimer Drive,DD5 4JF,Free
349800,733212,Ashgrove,DD5 4TD,Free
349776,732420,HIGH STREET,DD5 4TP,Free
342050,727896,HIGH STREET,DD6 8AD,Free
342050,727896,HIGH STREET,DD6 8AD,Free
343244,726102,"A, Forgan Roundabout",DD6 8RB,Surcharging
345832,728811,Castle Street,DD6 9AB,Free
345791,728939,CASTLE STREET,DD6 9AF,Free
346038,728487,Nelson Street,DD6 9DR,Free
356518,734600,High St,DD7 6AN,Free
356197,734515,HIGH STREET,DD7 7EA,Free
354352,734515,Ravensby Park Gardens,DD7 7NY,Free
355373,734484,Barry Road,DD7 7QJ,Free
355364,734511,Barry Road,DD7 7QL,Free
355063,734461,BARRY ROAD,DD7 7QQ,Free
345425,750598,MYRE ROAD,DD8 1AZ,Free
343667,749561,Silvie Way,DD8 1BF,Free
345432,750548,WEST HIGH STREET,DD8 1BJ,Free
345432,750548,WEST HIGH STREET,DD8 1BJ,Free
344944,749896,A TARANTY ROAD,DD8 1JX,Surcharging
344944,749896,a Taranty Road,DD8 1JX,Free
345452,749878,Glenogil Terrace,DD8 1NG,Surcharging
345545,750457,UNIT,DD8 2AE,Free
345545,750457,Unit,DD8 2AE,Free
346424,750439,SOUTH STREET,DD8 2BS,Free
345768,750666,EAST HIGH STREET,DD8 2EP,Free
345768,750666,EAST HIGH STREET,DD8 2EP,Free
345860,750658,EAST HIGH STREET,DD8 2ET,Free
352889,748742,Gardyne Street,DD8 2PR,Surcharging
346028,750569,Academy St,DD8 2XF,Free
345596,750755,Castle Street,DD8 3AB,Free
346020,751325,A Market Street,DD8 3EW,Free
345613,751009,CASTLE STREET,DD8 3HX,Free
338544,753971,High St,DD8 4EY,Free
338488,754084,The Roods,DD8 4HN,Free
338578,754980,st STOP TO SHOP,DD8 4PN,Free
338094,753614,LINDSAY STREET,DD8 5AP,Free
338094,753614,Lindsay Street,DD8 5AP,Surcharging
338536,753399,Glamis Rd,DD8 5DD,Free
359759,760343,CLERK STREET,DD9 6AD,Free
359697,760479,CLERK STREET,DD9 6AZ,Free
359721,760680,Trinity Road,DD9 6BL,Free
359732,760289,Swan Street,DD9 6EE,Free
359638,760255,Old Santander Branch,DD9 6EQ,Free
360624,759742,MONTROSE STREET,DD9 7DY,Free
297223,576178,QUEENSBERRY SQUARE,DG1 1BL,Free
297223,576178,Queensberry Square,DG1 1BL,Free
297223,576178,Queensberry Square,DG1 1BL,Free
297158,576274,Church Crescent,DG1 1EW,Free
297158,576274,Church Crescent,DG1 1EW,Free
298816,578892,EDINBURGH ROAD,DG1 1TT,Free
298997,579997,Auchencrieff Road,DG1 1UY,Free
298981,579499,Auchencrieff Road South,DG1 1XB,Free
297192,576196,High Street,DG1 2BA,Free
297270,575925,High Street,DG1 2BD,Free
297265,576110,HIGH STREET,DG1 2BG,Free
297265,576110,HIGH STREET,DG1 2BG,Free
297265,576110,HIGH STREET,DG1 2BG,Free
297265,576110,HIGH STREET,DG1 2BG,Free
297296,576047,HIGH STREET,DG1 2BJ,Free
297296,576047,HIGH STREET,DG1 2BJ,Free
297296,576047,HIGH STREET,DG1 2BJ,Free
297296,576047,HIGH STREET,DG1 2BJ,Free
297249,576026,HIGH STREET,DG1 2BN,Free
297249,576026,HIGH STREET,DG1 2BN,Free
297249,576026,HIGH STREET,DG1 2BN,Free
297249,576026,HIGH STREET,DG1 2BN,Free
297249,576026,HIGH STREET,DG1 2BN,Free
298108,575686,ROSEVALE STREET,DG1 2EP,Free
297311,575945,High Street,DG1 2JA,Free
297311,575945,High Street,DG1 2JA,Free
297497,576112,Shakespeare Street,DG1 2JJ,Free
297618,575458,St Michaels Street,DG1 2QD,Free
297192,576153,HIGH STREET,DG1 2RA,Free
297192,576153,HIGH STREET,DG1 2RA,Free
297192,576153,HIGH STREET,DG1 2RA,Free
297192,576153,HIGH STREET,DG1 2RA,Free
297192,576153,HIGH STREET,DG1 2RA,Free
297168,575918,WHITESANDS,DG1 2RT,Free
298136,576141,BROOMS ROAD,DG1 2SH,Free
298136,576141,BROOMS ROAD,DG1 2SH,Free
298476,576245,a Annan Road,DG1 3EY,Surcharging
299100,576794,LOCKERBIE ROAD,DG1 3PF,Free
300812,575975,Annan Road,DG1 3SE,Free
297942,574704,Bankhead Road,DG1 4AP,Surcharging
299001,575681,GILLBRAE ROAD,DG1 4AT,Free
298824,573667,Bank End Road,DG1 4FD,Free
299012,575325,Calside Road,DG1 4HA,Free
308513,605272,High Street,DG10 9DW,Free
308518,605089,Station Road,DG10 9EL,Free
308543,604961,Holme Street,DG10 9EP,Free
308469,605261,HIGH STREET,DG10 9EX,Free
310001,592209,A(m) Jnctn,DG11 1HD,Surcharging
310001,592209,A(m) Jnctn,DG11 1HD,Surcharging
307827,591975,"A Southbound , Junction",DG11 1HG,Free
308177,582589,High Street,DG11 1NQ,Surcharging
308119,583062,Leamington Square Lochmaben,DG11 1QG,Free
313645,581511,HIGH STREET,DG11 2BX,Free
313677,581464,GOODS STATION RD,DG11 2DB,Free
313669,581617,High Street,DG11 2ES,Free
313626,581596,HIGH STREET,DG11 2JH,Free
319232,574703,HIGH STREET,DG11 3DF,Free
319484,566903,BUTTS STREET,DG12 5BD,Free
319475,566568,HIGH STREET,DG12 6AB,Free
319475,566568,HIGH STREET,DG12 6AB,Free
319324,566609,HIGH STREET,DG12 6DL,Free
319420,566610,High Street,DG12 6DW,Free
320122,566491,SCOTTS STREET,DG12 6JH,Free
320309,567100,SPRINGBELLS ROAD,DG12 6LQ,Surcharging
324687,566273,MELBOURNE AVENUE,DG12 6PP,Free
336528,584240,Glenesk Road,DG13 0ES,Free
336403,584604,HIGH STREET,DG13 0JH,Free
331814,567168,Central Avenue,DG16 5AQ,Free
331814,567168,CENTRAL AVENUE,DG16 5AQ,Free
331671,567304,Annan road,DG16 5DH,Free
330891,568687,M Northbound,DG16 5HQ,Free
330891,568687,A Trunk Road Junction /,DG16 5HQ,Surcharging
330891,568687,A Trunk Road Junction /,DG16 5HQ,Surcharging
295491,577973,/ Lochside Road,DG2 0EB,Free
295687,578099,Glasgow Road,DG2 0LL,Free
296144,577050,Glasgow Road,DG2 0NW,Free
296319,577427,Lincluden Road,DG2 0QB,Free
297353,575219,Troqueer Mount,DG2 7DF,Free
296571,575376,New Abbey Road,DG2 7LZ,Free
296717,576084,Galloway Street,DG2 7TL,Surcharging
297604,554437,SOUTHERNESS HOLIDAY VILLAGE,DG2 8AZ,Surcharging
297604,554437,Southerness Holiday Village,DG2 8AZ,Surcharging
293758,575305,Garroch Business Park,DG2 8PT,Free
296684,576267,Glasgow Street,DG2 9AQ,Free
296213,576971,GLASGOW ROAD,DG2 9BF,Free
296213,576971,GLASGOW ROAD,DG2 9BF,Free
295989,576419,Hardthorn Road,DG2 9JF,Free
287827,595504,DRUMLANRIG STREET,DG3 5LS,Free
287827,595504,Drumlanrig St,DG3 5LS,Free
287969,595383,DRUMLANRIG STREET,DG3 5LY,Free
278514,609551,CASTLE STREET,DG4 6AB,Free
278162,609850,HIGH ST,DG4 6BL,Free
278311,609803,HIGH STREET,DG4 6DT,Free
272990,612260,Main Street,DG4 6NE,Surcharging
274214,611494,Scotch Street,DG4 6QL,Surcharging
273621,611591,Nith Buildings,DG4 6RX,Free
283449,561194,DUMFRIES AND GALLOWAY HOUSING TRUST,DG5 4HA,Free
283449,561194,High Street,DG5 4HA,Free
283408,561273,THE CROSS,DG5 4HD,Free
268473,550988,ST MARY STREET,DG6 4AD,Free
268526,551113,St Mary Street,DG6 4DN,Surcharging
268575,551010,ST CUTHBERT STREET,DG6 4DZ,Free
268355,551032,St Cuthbert Street,DG6 4HZ,Free
276362,562433,Cotton St,DG7 1AN,Free
276362,562433,Cotton Street,DG7 1AN,Free
276356,562248,KING STREET,DG7 1DB,Free
276356,562248,KING STREET,DG7 1DB,Free
276833,562991,ERNESPIE ROAD,DG7 1LD,Free
253684,552238,AUCHENLARIE HOLIDAY PARK,DG7 2EX,Surcharging
260055,556350,HIGH STREET,DG7 2HP,Free
265281,579145,Balmaclellan,DG7 3QE,Free
219747,557385,Main Street,DG8 0PW,Free
241123,565273,ALBERT STREET,DG8 6EF,Free
241152,565222,Goods Lane,DG8 6EH,Free
241221,564710,Wigton Road,DG8 6JZ,Free
241136,565504,VICTORIA STREET,DG8 6NL,Free
241136,565504,Victoria Street,DG8 6NL,Free
241136,565504,Victoria Street,DG8 6NL,Free
247551,558775,St John Street,DG8 7JB,Free
245092,534376,Isle of Whithorn,DG8 8JB,Free
244617,540546,St John Street,DG8 8PD,Free
243373,555404,North Main Street,DG8 9HN,Free
205108,560908,Woodlands Road,DG9 0AZ,Free
206276,559927,STONEYKIRK ROAD,DG9 7BU,Surcharging
206134,560872,CHARLOTTE STREET,DG9 7EF,Free
206082,560750,BRIDGE STREET,DG9 7JA,Free
206082,560750,BRIDGE STREET,DG9 7JA,Free
205787,560757,Sun Street,DG9 7JL,Free
205912,560875,GEORGE STREET,DG9 7JN,Free
205912,560875,GEORGE STREET,DG9 7JN,Free
205987,560551,ASHWOOD DRIVE,DG9 7PB,Surcharging
205894,560206,FAIRHURST ROAD,DG9 7QW,Surcharging
206018,560869,GEORGE STREET,DG9 7RL,Free
206218,559475,KERRSLAND ROAD,DG9 7SG,Surcharging
207393,561150,MCMASTERS ROAD,DG9 8AX,Surcharging
206459,560662,LONDON ROAD,DG9 8EP,Free
199995,554127,Main Street,DG9 8JL,Free
207080,567609,P&O Ferries Cairnryan,DG9 8RF,Surcharging
207080,567609,P&O Ferries Cairnryan,DG9 8RF,Surcharging
325815,673865,WAVERLEY STATION,EH1 1BB,Free
325815,673865,WAVERLEY,EH1 1BB,Free
325815,673865,WAVERLEY,EH1 1BB,Free
325708,673929,SAIN EDINBURGH WAVERLEY STEPS,EH1 1BQ,Free
325963,673511,South Bridge,EH1 1HN,Free
325963,673511,Southbridge,EH1 1HN,Surcharging
325542,673385,Cowgatehead,EH1 1JY,Free
326022,673379,SOUTH BRIDGE,EH1 1LS,Free
326042,673551,Edinburgh,EH1 1NE,Free
325846,673654,High Street/Royal Mile,EH1 1PE,Free
326010,673649,os High Street,EH1 1TH,Surcharging
324786,673415,Lothian Road,EH1 2DJ,Free
325346,673364,THE GRASSMARKET,EH1 2JU,Free
325547,673541,LAWNMARKET,EH1 2PH,Free
325547,673541,LAWNMARKET,EH1 2PH,Free
325547,673541,LAWNMARKET,EH1 2PH,Free
325547,673541,LAWNMARKET,EH1 2PH,Free
325724,673171,Forrest Road,EH1 2QN,Free
325684,673155,FORREST ROAD,EH1 2QP,Free
325892,674172,ST JAMES CRESCENT,EH1 3AD,Free
325892,674172,ST JAMES CRESCENT,EH1 3AD,Free
326078,674321,GREENSIDE PLACE,EH1 3AJ,Free
325682,674281,B York Place,EH1 3EB,Free
325682,674281,B York Place,EH1 3EB,Free
325886,674431,BROUGHTON STREET,EH1 3RH,Free
325823,674522,Broughton Street,EH1 3SB,Free
324539,671369,Morningside Road,EH10 4AX,Free
324532,672109,BRUNTSFIELD PLACE,EH10 4DF,Free
324532,672109,BRUNTSFIELD PLACE,EH10 4DF,Free
324532,672109,BRUNTSFIELD PLACE,EH10 4DF,Free
324532,672109,BRUNTSFIELD PLACE,EH10 4DF,Free
324900,672559,Barclay Place,EH10 4HW,Surcharging
324520,671052,/ Morningside road,EH10 4QN,Free
324545,671283,MORNINGSIDE ROAD,EH10 4QP,Surcharging
324515,671151,Morningside Road,EH10 4QW,Free
324302,671811,Merchiston Campus,EH10 5DT,Free
324483,670913,MORNINGSIDE ROAD,EH10 5QF,Free
324483,670913,MORNINGSIDE ROAD,EH10 5QF,Free
324501,670560,Comiston Road,EH10 6AP,Free
324415,670533,COMISTON ROAD,EH10 6AQ,Free
324759,668157,Biggar Road,EH10 7BQ,Free
324880,667468,Biggar Road,EH10 7DU,Surcharging
323456,668302,NEW SWANSTON,EH10 7JA,Free
323456,668302,NEW SWANSTON,EH10 7JA,Free
324059,672760,Unit F Fountain Park Dundee Street,EH11 1AF,Free
324059,672760,Unit F Fountain Park Dundee Street,EH11 1AF,Free
324119,672635,Fountain Park Fountain Bridge,EH11 1AW,Surcharging
324119,672635,Dundee Street,EH11 1AW,Free
323969,672559,U&F NEWSAGENTS,EH11 1BP,Free
323845,672425,Bryson Road,EH11 1ED,Free
323826,672092,POLWARTH GARDENS,EH11 1LH,Free
322875,672223,Gorgie Road,EH11 1TX,Free
323968,672998,Dalry Road,EH11 2AX,Surcharging
323891,672905,Dalry Road,EH11 2DR,Free
323834,672853,Dalry Road,EH11 2EA,Free
323799,672870,Dalry Road (opposite Orwell Terrace,EH11 2EZ,Surcharging
323799,672870,Dalry Road,EH11 2EZ,Free
323539,672321,Angle Park Terrace,EH11 2JR,Surcharging
323201,672387,GORGIE ROAD,EH11 2NR,Free
323060,672329,Gorgie Road,EH11 2NX,Surcharging
322952,672281,Gorgie Road,EH11 2PL,Free
322891,672265,GORGIE RD,EH11 2PP,Free
322553,672355,SAIN MURRAYFIELD,EH11 2QW,Free
322775,672237,Gorgie Road,EH11 2QZ,Surcharging
322450,672110,Georgie Road,EH11 2RN,Free
321380,671854,STENHOUSE PLACE EAST,EH11 3DQ,Free
321387,671725,STENHOUSE CROSS,EH11 3JY,Free
321504,671434,STENHOUSE ROAD,EH11 3LW,Free
320907,671510,Saughton Mains Gardens,EH11 3QE,Surcharging
320154,671329,Broomhouse Market,EH11 3UU,Surcharging
320244,670867,CALDER ROAD,EH11 4AH,Surcharging
319536,670766,Calder Road Filling Station,EH11 4AS,Free
319697,670677,SIGHTHILL SHOPPING CENTRE,EH11 4AW,Free
319697,670677,Sighthill Shopping Centre Calder Road,EH11 4AW,Free
319582,670861,Sighthill Campus,EH11 4BN,Free
319484,671090,Edinburgh College,EH11 4DE,Surcharging
318588,671061,HERMISTON RETAIL PARK,EH11 4DG,Free
318580,670674,Mid New Cultins,EH11 4DH,Free
318733,671419,COMPUTER SERVICES DIVISION,EH11 4EF,Free
319143,670388,Calder Park,EH11 4JN,Surcharging
320390,670924,CALDER ROAD,EH11 4RH,Free
318733,671419,EDINBURGH QUAY,EH12 1HQ,Free
324144,673313,WEST MAITLAND STREET,EH12 5EA,Free
324009,673180,HAYMARKET TERRACE,EH12 5EY,Free
324009,673180,HAYMARKET TERRACE,EH12 5EY,Free
324009,673180,Haymarket Station,EH12 5EY,Free
324009,673180,Haymarket Station,EH12 5EY,Free
323767,673238,HAYMARKET TERRAC,EH12 5LQ,Free
323013,673171,ROSEBURN TERRACE,EH12 5NG,Free
322960,673189,ROSEBURN TERRACE,EH12 5NQ,Free
321932,673103,Corstorphine Road,EH12 5SG,Surcharging
321907,672605,SAUGHTONHALL DRIVE,EH12 5TT,Free
320336,671970,North Saughton Road,EH12 7DS,Surcharging
320215,672244,Saughton Rd Nth,EH12 7JB,Free
319416,672423,Broomhall Drive,EH12 7QL,Free
319403,672265,MEADOWPLACE ROAD,EH12 7QU,Free
319998,672914,St John's Road,EH12 7SD,Free
319562,672964,ST JOHNS ROAD,EH12 7XD,Free
320040,672949,St. Johns Road Corstorphine,EH12 8AT,Free
319685,672998,ST JOHNS ROAD,EH12 8AZ,Free
319685,672998,ST JOHNS ROAD,EH12 8AZ,Free
319685,672998,ST JOHNS ROAD,EH12 8AZ,Free
319685,672998,ST JOHNS ROAD,EH12 8AZ,Free
319126,672863,Glasgow Road,EH12 8HW,Free
318034,672810,SOUTH MAYBURY,EH12 8NE,Free
318034,672810,SOUTH MAYBURY,EH12 8NE,Free
318139,672673,Glasgow Road,EH12 8NF,Surcharging
319340,672969,ST JOHNS ROAD,EH12 8SH,Free
319340,672969,ST JOHNS ROAD,EH12 8SH,Free
319268,673917,DRUM BRAE AVENUE,EH12 8TE,Free
318681,673916,Bughtlin Market,EH12 8XP,Free
318041,671858,Lochside Place,EH12 9DF,Surcharging
317885,671673,LOCHSIDE AVENUE,EH12 9DJ,Free
317885,671673,SAIN Edinburgh Lochside Head Office,EH12 9DJ,Free
317885,671673,Lochside Avenue,EH12 9DJ,Free
314897,673350,EDI ASD Gate,EH12 9DN,Surcharging
314897,673350,EDI ASA Baggage,EH12 9DN,Surcharging
314897,673350,EDI ASD Gate,EH12 9DN,Surcharging
314897,673350,EDI ASD Gate,EH12 9DN,Surcharging
314897,673350,EDI ASA Bag Toilets,EH12 9DN,Surcharging
314897,673350,EDI ASD Gate,EH12 9DN,Surcharging
314897,673350,EDI LSD st Floor,EH12 9DN,Surcharging
314897,673350,EDI LSA Branch L,EH12 9DN,Surcharging
314897,673350,EDI LSA Branch R,EH12 9DN,Surcharging
314897,673350,EDI LSD Branch,EH12 9DN,Surcharging
318464,671628,TEVIOT HOUSE,EH12 9DR,Free
319014,671521,SOUTH GAYLE CRESCENT,EH12 9EB,Free
314897,673274,Hampton Edin A'port,EH12 9GN,Free
318019,672547,GYLE AVENUE,EH12 9JR,Free
317985,672511,GYLE AVENUE,EH12 9JT,Free
317985,672511,GYLE AVENUE,EH12 9JT,Free
317985,672511,GYLE AVENUE,EH12 9JT,Free
317985,672511,GYLE AVENUE,EH12 9JT,Free
318022,672494,Gyle Avenue,EH12 9JU,Free
318022,672494,Gyle Avenue,EH12 9JU,Free
318022,672494,Gyle Shopping Centre,EH12 9JU,Free
317991,672491,Unit Gyle Shopping Centre,EH12 9JY,Free
317981,672130,EDINBURGH PARK,EH12 9SE,Free
321590,668991,Bridge Road,EH13 0LF,Free
321512,668960,BRIDGE ROAD,EH13 0LQ,Free
322781,669287,COLINTON MAINS DRIVE,EH13 9AH,Free
323296,669075,OXGANGS ROAD NORTH,EH13 9BQ,Free
323676,668755,OXGANGS BROADWAY,EH13 9LQ,Free
323638,668640,Oxgangs Road North,EH13 9LY,Free
323028,668239,Dreghorn Link,EH13 9QR,Free
323038,671068,B COLINTON RD,EH14 1AT,Free
322607,670129,Craiglockhart Campus,EH14 1DJ,Free
322767,671645,/ Moat Place,EH14 1NY,Surcharging
322624,671396,Slateford Road,EH14 1PU,Free
322405,671365,Hutchison Place,EH14 1QS,Surcharging
322152,671115,New Market Road,EH14 1RJ,Free
322152,671115,New Market Road,EH14 1RJ,Free
321414,670840,KINGSKNOWE ROAD NORTH,EH14 2BN,Free
321721,670912,Inglis Green Road,EH14 2ER,Free
320290,670176,a Hailesland Grove,EH14 2QH,Surcharging
319401,669828,MORVENSIDE CLOSE,EH14 2SH,Free
319788,669903,a Westside Plaza,EH14 2SW,Free
319788,669903,WESTSIDE PLAZA,EH14 2SW,Free
320338,669471,Clovenstone Park,EH14 3BG,Surcharging
317955,669748,HERIOT WATT UNIVERSITY,EH14 4AP,Free
317538,669264,THE UNION BOUNDARY ROAD EAST,EH14 4AS,Free
317538,669264,James Watt Building,EH14 4AS,Surcharging
319133,668203,Lanark Road West,EH14 5JX,Free
318378,668243,Corslet Place,EH14 5LS,Free
318012,667716,PENTLAND VIEW COURT,EH14 5NP,Free
316354,666320,Bavelaw Road,EH14 7AA,Free
316346,666434,MAIN STREET,EH14 7EH,Free
330479,673874,PORTOBELLO HIGH STREET,EH15 1AG,Free
330377,674059,PORTOBELLO HIGH STREET,EH15 1AN,Free
330125,674094,High Street,EH15 1BU,Free
330002,674456,Seafield Road East,EH15 1EB,Free
330550,673928,BATH STREET,EH15 1EY,Free
330619,674185,Figgate Lane,EH15 1HJ,Surcharging
330282,672855,Milton Road West,EH15 1LF,Free
330282,672855,A Milton Road West,EH15 1LF,Free
330680,673808,Portobello High Street,EH15 2AU,Free
331407,673473,Joppa Road,EH15 2EU,Free
331586,672804,Edinburgh College,EH15 2PP,Surcharging
331185,672301,The Jewel,EH15 3AR,Free
331185,672301,The Jewel,EH15 3AR,Free
331185,672301,The Jewel,EH15 3AR,Free
330501,671819,DUDDINGSTON PARK SOUTH,EH15 3EJ,Free
330355,671908,Niddrie Mill Drive,EH15 3EW,Free
330355,671908,NIDDRIE MILL DRIVE,EH15 3EW,Free
331234,671634,NEW CRAIGHALL ROAD,EH15 3HS,Free
330140,672476,BINGHAM AVENUE,EH15 3HX,Free
330140,672476,Bingham Avenue,EH15 3HX,Free
331137,671794,KINNAIRD PARK,EH15 3RD,Free
330828,671571,KINNAIRD PARK,EH15 3RH,Free
328859,671558,CRAIGMILLAR CASTLE ROAD,EH16 4BY,Free
329136,671642,NIDDRIE MAINS ROAD,EH16 4DT,Free
329657,671516,Niddrie Marischal Place,EH16 4LS,Free
329109,670436,LITTLE FRANCE CRESCENT,EH16 4SA,Free
329109,670436,LITTLE FRANCE CRESCENT,EH16 4SA,Free
330019,671339,NIDDRIE HOUSE PARK,EH16 4UT,Surcharging
327236,671730,DALKEITH ROAD,EH16 5DT,Surcharging
327515,671808,Prestonfield Avenue,EH16 5EG,Surcharging
